year,occurrence_loss,aggregate_loss,n_events
829,0.0,0.0,0
830,282692023.02552336,282692023.02552336,1
831,8178843.749937272,8178843.749937272,1
832,0.0,0.0,0
833,7563609.154481918,7563609.154481918,1
834,6965216.335215202,6965216.335215202,1
835,8027896.285298104,12365192.06809793,2
836,22493610.732077528,22493610.732077528,1
837,11849486.086485364,11849486.086485364,1
838,6018939.013184824,6018939.013184824,1
839,53279025.50097735,84193372.32335824,4
840,0.0,0.0,0
841,503211772.8781971,503211772.8781971,1
842,16246669.462293182,23211885.79750838,2
843,413089523.12643564,413089523.12643564,1
844,0.0,0.0,0
845,118788426.17729378,118788426.17729378,1
846,97878356.59285498,97878356.59285498,1
847,17517195.619108282,17517195.619108282,1
848,193989932.40222985,229474904.17232293,4
849,11544609.454996193,11544609.454996193,1
850,5995631.709594843,5995631.709594843,1
851,4755125.657537802,4755125.657537802,1
852,59976015.709717184,59976015.709717184,1
853,0.0,0.0,0
854,14791866.619392429,21783642.09925752,2
855,150654942.85413176,165385810.91377893,2
856,0.0,0.0,0
857,15743221.907782067,30238903.941607468,2
858,48466815.82742663,48466815.82742663,1
859,123695751.43840411,212771395.94472355,3
860,13497094.074152246,22219187.190167744,2
861,6508001.343298825,6508001.343298825,1
862,7563609.154481918,7563609.154481918,1
863,29749122.54602083,29749122.54602083,1
864,5665798.4090952445,5665798.4090952445,1
865,123469480.18255293,138261346.80194536,2
866,56478443.606970534,56478443.606970534,1
867,116273112.51108614,116273112.51108614,1
868,59362043.48866769,59362043.48866769,1
869,0.0,0.0,0
870,0.0,0.0,0
871,7443029.238393913,7443029.238393913,1
872,0.0,0.0,0
873,151748457.04438847,165969118.27858257,2
874,0.0,0.0,0
875,0.0,0.0,0
876,10198047.679891802,10198047.679891802,1
877,0.0,0.0,0
878,0.0,0.0,0
879,267813603.5666229,289182375.5515041,3
880,0.0,0.0,0
881,315342862.3927663,315342862.3927663,1
882,17628400.535356544,26377770.735934608,2
883,0.0,0.0,0
884,0.0,0.0,0
885,11820814.467135977,20650682.385453552,2
886,0.0,0.0,0
887,0.0,0.0,0
888,64781985.52212747,64781985.52212747,1
889,0.0,0.0,0
890,0.0,0.0,0
891,14220661.234194111,29010937.353842355,3
892,11878730.741301032,11878730.741301032,1
893,0.0,0.0,0
894,0.0,0.0,0
895,0.0,0.0,0
896,11728920.991721328,11728920.991721328,1
897,6023169.281063305,6023169.281063305,1
898,0.0,0.0,0
899,296713345.9240453,296713345.9240453,1
900,0.0,0.0,0
901,756678012.6328424,950667945.0350723,2
902,0.0,0.0,0
903,0.0,0.0,0
904,0.0,0.0,0
905,144128236.07542315,144128236.07542315,1
906,0.0,0.0,0
907,16149138.731255114,16149138.731255114,1
908,0.0,0.0,0
909,36942819.60723433,44506428.76171625,2
910,192264564.0328964,239802512.6288267,2
911,106200654.66038036,110000419.5230236,2
912,48466815.82742663,48466815.82742663,1
913,13497094.074152246,13497094.074152246,1
914,0.0,0.0,0
915,0.0,0.0,0
916,27504748.040028088,43787700.350756675,2
917,0.0,0.0,0
918,96546257.88630328,153024701.4932738,2
919,0.0,0.0,0
920,0.0,0.0,0
921,34493180.52722597,50169125.77638075,3
922,17443374.18952123,17443374.18952123,1
923,123469480.18255293,252897696.81931522,5
924,13853691.142361563,37391359.69560828,3
925,82698912.60507722,109328328.26843926,2
926,744061307.599124,744061307.599124,1
927,32974143.3823953,46930618.10476608,2
928,0.0,0.0,0
929,8125080.817041025,8125080.817041025,1
930,15627904.307432618,26397542.563454896,2
931,12816249.745235998,21107082.080529302,2
932,57849380.11663275,57849380.11663275,1
933,0.0,0.0,0
934,33828900.985486716,33828900.985486716,1
935,547197278.9595839,720845107.8702669,3
936,129688712.31548026,142878640.55042416,2
937,33855825.99741504,33855825.99741504,1
938,101348482.60396653,110097852.8045446,2
939,25666719.300879225,30273430.00213019,2
940,0.0,0.0,0
941,48488707.56902155,48488707.56902155,1
942,11018385.29553137,11018385.29553137,1
943,0.0,0.0,0
944,0.0,0.0,0
945,0.0,0.0,0
946,674605891.6229539,867433743.8189702,2
947,0.0,0.0,0
948,0.0,0.0,0
949,0.0,0.0,0
950,14128361.669668384,22958229.58798596,2
951,231422582.1687208,231422582.1687208,1
952,0.0,0.0,0
953,24403435.90729855,29219975.87642763,2
954,6554834.692167189,11371374.66129627,2
955,30693696.334629532,30693696.334629532,1
956,45251038.32161601,45251038.32161601,1
957,15940314.731823515,15940314.731823515,1
958,67717804.0780963,126028126.02944586,2
959,0.0,0.0,0
960,308488447.7987967,372250851.93150777,4
961,0.0,0.0,0
962,59362043.48866769,59362043.48866769,1
963,0.0,0.0,0
964,0.0,0.0,0
965,0.0,0.0,0
966,270066971.4091965,270066971.4091965,1
967,95034577.87419945,263282969.45429784,3
968,345764136.3350011,345764136.3350011,1
969,0.0,0.0,0
970,43267953.96468715,48756836.95694892,2
971,0.0,0.0,0
972,0.0,0.0,0
973,0.0,0.0,0
974,0.0,0.0,0
975,0.0,0.0,0
976,0.0,0.0,0
977,150654942.85413176,169263759.6540311,3
978,0.0,0.0,0
979,0.0,0.0,0
980,0.0,0.0,0
981,300796241.33144593,300796241.33144593,1
982,0.0,0.0,0
983,0.0,0.0,0
984,12212702.583122531,24231719.987143256,3
985,0.0,0.0,0
986,99855165.77608436,155002625.6332205,4
987,14495682.033825403,14495682.033825403,1
988,0.0,0.0,0
989,28538032.39108893,42265223.604357064,2
990,0.0,0.0,0
991,26629415.66336205,26629415.66336205,1
992,0.0,0.0,0
993,13106715.046466138,13106715.046466138,1
994,65826987.97837494,109798030.11134595,2
995,0.0,0.0,0
996,14791866.619392429,14791866.619392429,1
997,271984249.3284404,302716384.26156974,2
998,0.0,0.0,0
999,60812916.356777415,60812916.356777415,1
1000,3386554.3238806548,3386554.3238806548,1
1001,16246669.462293182,22801504.15446037,2
1002,0.0,0.0,0
1003,0.0,0.0,0
1004,0.0,0.0,0
1005,0.0,0.0,0
1006,432803396.9618277,432803396.9618277,1
1007,36942819.60723433,50323676.61325794,2
1008,68130355.04003827,110345674.99835756,2
1009,124201831.29204188,124201831.29204188,1
1010,14495682.033825403,24476746.308467433,2
1011,98308682.75766745,98308682.75766745,1
1012,294394144.936998,374935266.94960034,2
1013,0.0,0.0,0
1014,0.0,0.0,0
1015,0.0,0.0,0
1016,0.0,0.0,0
1017,14220661.234194111,14220661.234194111,1
1018,0.0,0.0,0
1019,0.0,0.0,0
1020,9865173.930592958,9865173.930592958,1
1021,0.0,0.0,0
1022,100511951.524465,110407564.41332737,2
1023,9987901.464909498,9987901.464909498,1
1024,0.0,0.0,0
1025,17443374.18952123,17443374.18952123,1
1026,0.0,0.0,0
1027,0.0,0.0,0
1028,160969527.86446097,160969527.86446097,1
1029,0.0,0.0,0
1030,490370116.2061554,503792101.3231674,2
1031,17736576.258348428,35115970.431529775,2
1032,7897729.02103815,7897729.02103815,1
1033,0.0,0.0,0
1034,44304989.20945672,57817789.992778495,2
1035,51272576.40259859,81468220.32101594,3
1036,6666167.047949493,6666167.047949493,1
1037,135544986.96947622,198695557.69404024,3
1038,0.0,0.0,0
1039,0.0,0.0,0
1040,0.0,0.0,0
1041,0.0,0.0,0
1042,0.0,0.0,0
1043,0.0,0.0,0
1044,0.0,0.0,0
1045,0.0,0.0,0
1046,30011049.916122988,30011049.916122988,1
1047,0.0,0.0,0
1048,0.0,0.0,0
1049,0.0,0.0,0
1050,0.0,0.0,0
1051,7503646.437152933,7503646.437152933,1
1052,15124379.32002312,15124379.32002312,1
1053,0.0,0.0,0
1054,0.0,0.0,0
1055,5464182.711853538,5464182.711853538,1
1056,120743640.52197525,136170814.0268768,3
1057,0.0,0.0,0
1058,0.0,0.0,0
1059,0.0,0.0,0
1060,7141032.628504204,13137656.907652048,2
1061,0.0,0.0,0
1062,270066971.4091965,270066971.4091965,1
1063,32745027.622941643,32745027.622941643,1
1064,37298179.87215075,51151871.014512315,2
1065,9854264.830902014,9854264.830902014,1
1066,55669446.24493294,55669446.24493294,1
1067,0.0,0.0,0
1068,0.0,0.0,0
1069,0.0,0.0,0
1070,10198047.679891802,10198047.679891802,1
1071,12175268.743866755,12175268.743866755,1
1072,0.0,0.0,0
1073,0.0,0.0,0
1074,15627904.307432618,24464441.189795732,2
1075,0.0,0.0,0
1076,0.0,0.0,0
1077,16246669.462293182,16246669.462293182,1
1078,9865173.930592958,9865173.930592958,1
1079,16625922.723700646,16625922.723700646,1
1080,0.0,0.0,0
1081,10783146.434713703,10783146.434713703,1
1082,9635074.535040397,16095242.445976902,2
1083,0.0,0.0,0
1084,0.0,0.0,0
1085,13512800.783321777,13512800.783321777,1
1086,0.0,0.0,0
1087,11728920.991721328,11728920.991721328,1
1088,0.0,0.0,0
1089,96546257.88630328,116036636.20901543,2
1090,0.0,0.0,0
1091,0.0,0.0,0
1092,0.0,0.0,0
1093,14443257.98441732,19259797.9535464,2
1094,0.0,0.0,0
1095,28538032.39108893,47809997.933443636,2
1096,723013771.8757613,723013771.8757613,1
1097,8482609.237855114,8482609.237855114,1
1098,0.0,0.0,0
1099,116982829.99874163,178415064.91120225,2
1100,14791866.619392429,14791866.619392429,1
1101,13853691.142361563,21978771.959402587,2
1102,0.0,0.0,0
1103,0.0,0.0,0
1104,10839293.166531978,10839293.166531978,1
1105,10050821.529921044,10050821.529921044,1
1106,0.0,0.0,0
1107,0.0,0.0,0
1108,0.0,0.0,0
1109,0.0,0.0,0
1110,0.0,0.0,0
1111,488145933.6347945,579133580.4172771,4
1112,0.0,0.0,0
1113,0.0,0.0,0
1114,282692023.02552336,282692023.02552336,1
1115,7141032.628504204,7141032.628504204,1
1116,0.0,0.0,0
1117,0.0,0.0,0
1118,0.0,0.0,0
1119,0.0,0.0,0
1120,0.0,0.0,0
1121,17443374.18952123,17443374.18952123,1
1122,14128361.669668384,14128361.669668384,1
1123,0.0,0.0,0
1124,13591983.5353877,24959150.98145474,2
1125,0.0,0.0,0
1126,480514170.6594248,480514170.6594248,1
1127,120743640.52197525,120743640.52197525,1
1128,0.0,0.0,0
1129,21586983.873457942,21586983.873457942,1
1130,17736576.258348428,17736576.258348428,1
1131,0.0,0.0,0
1132,0.0,0.0,0
1133,0.0,0.0,0
1134,324248324.3325214,336186916.0248024,2
1135,48466815.82742663,56494712.11272473,2
1136,80365283.25640513,97653836.05463696,3
1137,0.0,0.0,0
1138,61432234.91246064,61432234.91246064,1
1139,9248636.38543349,9248636.38543349,1
1140,0.0,0.0,0
1141,13189928.234943908,13189928.234943908,1
1142,338901785.4075726,338901785.4075726,1
1143,0.0,0.0,0
1144,0.0,0.0,0
1145,11938591.692281011,11938591.692281011,1
1146,16149138.731255114,26199960.261176158,2
1147,0.0,0.0,0
1148,66155230.57748134,78330499.32134809,2
1149,8836536.882363116,8836536.882363116,1
1150,338998336.9058185,356934700.01955336,2
1151,139014885.23257294,145033824.24575776,2
1152,10198047.679891802,10198047.679891802,1
1153,7101002.246140659,7101002.246140659,1
1154,5777207.542376611,5777207.542376611,1
1155,55955220.53386964,55955220.53386964,1
1156,0.0,0.0,0
1157,0.0,0.0,0
1158,0.0,0.0,0
1159,0.0,0.0,0
1160,11728920.991721328,20821342.432058956,3
1161,0.0,0.0,0
1162,548137994.4092666,552795529.6581459,2
1163,0.0,0.0,0
1164,0.0,0.0,0
1165,0.0,0.0,0
1166,0.0,0.0,0
1167,0.0,0.0,0
1168,168183646.1988295,340782494.9958719,4
1169,95034577.87419945,101030209.5837943,2
1170,0.0,0.0,0
1171,0.0,0.0,0
1172,457873288.59399223,457873288.59399223,1
1173,7443029.238393913,7443029.238393913,1
1174,44101024.52080011,44101024.52080011,1
1175,120808315.81772333,120808315.81772333,1
1176,0.0,0.0,0
1177,0.0,0.0,0
1178,7897729.02103815,7897729.02103815,1
1179,8027896.285298104,15735203.345505118,2
1180,339883294.6464777,339883294.6464777,1
1181,239498560.82992262,364997327.00943565,3
1182,27504748.040028088,35384516.450678416,2
1183,0.0,0.0,0
1184,0.0,0.0,0
1185,97878356.59285498,97878356.59285498,1
1186,123469480.18255293,181779802.1339025,2
1187,6991775.479865093,6991775.479865093,1
1188,0.0,0.0,0
1189,15940314.731823515,21404497.443677053,2
1190,14667767.77201388,14667767.77201388,1
1191,12208205.639153829,12208205.639153829,1
1192,9248636.38543349,9248636.38543349,1
1193,134746458.24168524,134746458.24168524,1
1194,13342615.302648555,13342615.302648555,1
1195,0.0,0.0,0
1196,61432234.91246064,119933329.13948822,3
1197,0.0,0.0,0
1198,6991775.479865093,6991775.479865093,1
1199,320235956.7104534,320235956.7104534,1
1200,0.0,0.0,0
1201,56279774.79001262,56279774.79001262,1
1202,311209791.8481888,369059171.9648216,2
1203,0.0,0.0,0
1204,0.0,0.0,0
1205,11938591.692281011,11938591.692281011,1
1206,18650743.10103509,18650743.10103509,1
1207,224267642.7737636,287071367.944945,2
1208,0.0,0.0,0
1209,35129606.77676158,43027335.79779973,2
1210,13342615.302648555,13342615.302648555,1
1211,11878730.741301032,11878730.741301032,1
1212,24470562.19356168,24470562.19356168,1
1213,54238896.89412223,54238896.89412223,1
1214,4953485.662089885,4953485.662089885,1
1215,536131629.00560975,546914775.4403235,2
1216,0.0,0.0,0
1217,32745027.622941643,60378213.842302874,3
1218,0.0,0.0,0
1219,0.0,0.0,0
1220,10042145.998409696,16569938.476537444,2
1221,31880309.809167325,44354715.777163506,2
1222,0.0,0.0,0
1223,0.0,0.0,0
1224,0.0,0.0,0
1225,0.0,0.0,0
1226,10783146.434713703,10783146.434713703,1
1227,12099533.413758263,12099533.413758263,1
1228,22917059.609529834,22917059.609529834,1
1229,0.0,0.0,0
1230,7814425.236326847,7814425.236326847,1
1231,0.0,0.0,0
1232,0.0,0.0,0
1233,0.0,0.0,0
1234,63710366.81058915,70992894.72529256,2
1235,7814425.236326847,7814425.236326847,1
1236,0.0,0.0,0
1237,0.0,0.0,0
1238,18044629.03013634,24807008.86448648,2
1239,0.0,0.0,0
1240,10212426.889577724,10212426.889577724,1
1241,5996624.279147845,5996624.279147845,1
1242,31662217.629934967,43483032.09707095,2
1243,323204756.9241266,381193727.1909408,3
1244,0.0,0.0,0
1245,14690228.692548672,28071085.698572278,2
1246,31880309.809167325,40005390.62620835,2
1247,80365283.25640513,86370483.69664218,2
1248,41156091.50518669,53034822.24648772,2
1249,63843965.128431976,63843965.128431976,1
1250,9987901.464909498,9987901.464909498,1
1251,0.0,0.0,0
1252,0.0,0.0,0
1253,31249126.418785483,31249126.418785483,1
1254,9865173.930592958,9865173.930592958,1
1255,666532270.477136,820815987.8634924,5
1256,6815137.634594068,6815137.634594068,1
1257,0.0,0.0,0
1258,437373222.7457275,444749190.28837883,2
1259,0.0,0.0,0
1260,41199185.613181844,41199185.613181844,1
1261,36942819.60723433,36942819.60723433,1
1262,0.0,0.0,0
1263,15124379.32002312,15124379.32002312,1
1264,296980307.38828945,303742687.22263956,2
1265,36268675.45144332,48089489.918579295,2
1266,27191805.57120662,27191805.57120662,1
1267,0.0,0.0,0
1268,6815137.634594068,6815137.634594068,1
1269,0.0,0.0,0
1270,139053507.08371186,238908672.85979623,2
1271,0.0,0.0,0
1272,0.0,0.0,0
1273,16625922.723700646,16625922.723700646,1
1274,0.0,0.0,0
1275,23249140.816368908,23249140.816368908,1
1276,0.0,0.0,0
1277,0.0,0.0,0
1278,0.0,0.0,0
1279,188325436.84953016,188325436.84953016,1
1280,50178331.26088573,58683323.180085324,2
1281,68130355.04003827,68130355.04003827,1
1282,0.0,0.0,0
1283,0.0,0.0,0
1284,0.0,0.0,0
1285,0.0,0.0,0
1286,14730868.059647173,14730868.059647173,1
1287,0.0,0.0,0
1288,0.0,0.0,0
1289,6815137.634594068,6815137.634594068,1
1290,122126982.36115053,134120041.45940106,2
1291,123469480.18255293,171007428.77848324,2
1292,0.0,0.0,0
1293,135444487.1356873,135444487.1356873,1
1294,31662217.629934967,31662217.629934967,1
1295,67738852.58191475,84364775.3056154,2
1296,9782158.49850342,9782158.49850342,1
1297,0.0,0.0,0
1298,0.0,0.0,0
1299,0.0,0.0,0
1300,0.0,0.0,0
1301,22752242.8128478,22752242.8128478,1
1302,9554454.261012316,9554454.261012316,1
1303,7375967.542651335,14191105.177245403,2
1304,0.0,0.0,0
1305,0.0,0.0,0
1306,60812916.356777415,60812916.356777415,1
1307,40509468.75204233,40509468.75204233,1
1308,0.0,0.0,0
1309,0.0,0.0,0
1310,0.0,0.0,0
1311,0.0,0.0,0
1312,0.0,0.0,0
1313,0.0,0.0,0
1314,0.0,0.0,0
1315,0.0,0.0,0
1316,3799764.862643244,3799764.862643244,1
1317,0.0,0.0,0
1318,9895612.888862375,9895612.888862375,1
1319,13189928.234943908,13189928.234943908,1
1320,7707307.060207013,7707307.060207013,1
1321,0.0,0.0,0
1322,14495682.033825403,28938940.018242724,2
1323,5408121.300818335,5408121.300818335,1
1324,14690228.692548672,21682004.172413766,2
1325,152579976.72730052,152579976.72730052,1
1326,13512800.783321777,29080910.838756714,3
1327,112129537.68867494,112129537.68867494,1
1328,183699028.65593848,188652514.31802836,2
1329,51272576.40259859,51272576.40259859,1
1330,0.0,0.0,0
1331,0.0,0.0,0
1332,0.0,0.0,0
1333,0.0,0.0,0
1334,0.0,0.0,0
1335,9554454.261012316,17733298.01094959,2
1336,135444487.1356873,135444487.1356873,1
1337,0.0,0.0,0
1338,0.0,0.0,0
1339,0.0,0.0,0
1340,0.0,0.0,0
1341,0.0,0.0,0
1342,144891417.92843652,144891417.92843652,1
1343,44057836.24261025,50095033.987648346,2
1344,4816539.969129081,4816539.969129081,1
1345,0.0,0.0,0
1346,352616438.2154126,383311668.4128505,4
1347,6666167.047949493,6666167.047949493,1
1348,0.0,0.0,0
1349,9554454.261012316,16082246.739140064,2
1350,5488882.992261764,5488882.992261764,1
1351,53815158.625362016,53815158.625362016,1
1352,54795177.54887406,54795177.54887406,1
1353,0.0,0.0,0
1354,0.0,0.0,0
1355,6018939.013184824,6018939.013184824,1
1356,12175268.743866755,12175268.743866755,1
1357,9981064.27464203,9981064.27464203,1
1358,0.0,0.0,0
1359,68569262.29618332,68569262.29618332,1
1360,34493180.52722597,34493180.52722597,1
1361,36799396.2331159,36799396.2331159,1
1362,20878684.5389264,26875308.818074245,2
1363,0.0,0.0,0
1364,32844348.390300386,32844348.390300386,1
1365,0.0,0.0,0
1366,9987901.464909498,9987901.464909498,1
1367,12474405.967996178,12474405.967996178,1
1368,42215319.95831929,83343079.26256187,3
1369,0.0,0.0,0
1370,129301643.2140253,340759420.0574324,6
1371,33855825.99741504,33855825.99741504,1
1372,0.0,0.0,0
1373,36268675.45144332,36268675.45144332,1
1374,61793184.886337504,61793184.886337504,1
1375,36268675.45144332,45105212.33380644,2
1376,0.0,0.0,0
1377,24470562.19356168,32034171.3480436,2
1378,276320951.81246805,517340898.9306099,4
1379,6666167.047949493,6666167.047949493,1
1380,6991775.479865093,13741802.476993632,2
1381,47537948.59593031,47537948.59593031,1
1382,9782158.49850342,22572374.203667127,3
1383,0.0,0.0,0
1384,18044629.03013634,18044629.03013634,1
1385,8690505.322732758,8690505.322732758,1
1386,0.0,0.0,0
1387,7897729.02103815,7897729.02103815,1
1388,0.0,0.0,0
1389,100039057.76811884,105516955.33738181,2
1390,0.0,0.0,0
1391,619169875.6251193,619169875.6251193,1
1392,373165248.71362096,387720811.88177794,2
1393,0.0,0.0,0
1394,40714332.16023506,46719532.60047211,2
1395,130024208.31175426,130024208.31175426,1
1396,13106715.046466138,13106715.046466138,1
1397,0.0,0.0,0
1398,0.0,0.0,0
1399,0.0,0.0,0
1400,0.0,0.0,0
1401,0.0,0.0,0
1402,55669446.24493294,55669446.24493294,1
1403,0.0,0.0,0
1404,116273112.51108614,129465709.23783179,3
1405,10198047.679891802,10198047.679891802,1
1406,13497094.074152246,23709520.96372997,2
1407,345764136.3350011,345764136.3350011,1
1408,8178843.749937272,8178843.749937272,1
1409,0.0,0.0,0
1410,16282952.310728583,16282952.310728583,1
1411,0.0,0.0,0
1412,0.0,0.0,0
1413,10783146.434713703,10783146.434713703,1
1414,146138812.16732997,146138812.16732997,1
1415,10042145.998409696,10042145.998409696,1
1416,14443257.98441732,14443257.98441732,1
1417,61793184.886337504,125189675.33206254,3
1418,240348066.69494253,284319108.8279135,2
1419,30990809.774538465,30990809.774538465,1
1420,56478443.606970534,56478443.606970534,1
1421,16049793.483649122,16049793.483649122,1
1422,0.0,0.0,0
1423,5464182.711853538,5464182.711853538,1
1424,0.0,0.0,0
1425,14690228.692548672,28626182.425584637,2
1426,0.0,0.0,0
1427,0.0,0.0,0
1428,0.0,0.0,0
1429,16282952.310728583,16282952.310728583,1
1430,11018385.29553137,11018385.29553137,1
1431,44101024.52080011,56313727.10392264,2
1432,0.0,0.0,0
1433,0.0,0.0,0
1434,0.0,0.0,0
1435,0.0,0.0,0
1436,16049793.483649122,24057441.877969895,2
1437,9854264.830902014,19489339.36594241,2
1438,298543594.5063716,458102780.20682204,3
1439,5777207.542376611,5777207.542376611,1
1440,377153317.59753835,431887828.1338798,3
